frame,sita1,sita2,sita3,sita4,sita5,sita6,sita7,sita8,sita9,sita10,sita11,sita12,sita13,sita14,sita15,sita16,sita17,sita18,sita19,sita20,sita21,sita22,sita23,sita24,sita25,sita26,sita27,sita28,sita29,sita30,face
16990,34.06429462,74.02142781,71.91427757,18.04237963,124.1157306,37.84188976,70.52247006,66.28779835,43.18973159,33.86002438,37.46538402,108.6745916,49.88288037,55.64257064,74.47454899,35.42200378,58.2966553,86.28134092,42.1568001,22.318882,115.5243179,0,0,0,77.65286287,20.78768354,81.55945359,27.49066001,11.3882715,141.1210685,0
16991,33.84601093,73.07699454,73.07699454,18.13273481,123.8075431,38.0597221,68.65830459,67.29634373,44.04535167,35.041953,37.97452763,106.9835194,50.75520801,56.09187128,73.15292071,35.97060837,59.2199853,84.80940633,40.58167171,22.03033508,117.3879932,7.829411832,2.94233326,169.2282549,76.69690937,21.16244328,82.14064735,27.54154045,11.59122077,140.8672388,0
16992,33.41426913,73.03029449,73.55543638,18.17128686,123.7854084,38.04330473,69.390885,66.64837432,43.96074068,35.68614821,38.92854478,105.385307,50.93081345,56.99136328,72.07782327,36.27551111,60.14782295,83.57666595,40.37815789,21.46015798,118.1616841,7.859007125,2.941558191,169.1994347,77.01777293,21.0164414,81.96578567,27.71945547,11.4240616,140.8564829,0
16993,33.36161517,72.26870871,74.36967612,18.24889244,123.7408333,38.01027428,67.65617174,68.33288487,44.01094339,36.38880732,39.17189949,104.4392932,51.50189162,57.4025938,71.09551458,36.5834835,60.59863928,82.81787722,39.9312504,21.86088927,118.2078603,7.789705627,2.967798101,169.2424963,76.26778807,21.56538351,82.16682843,28.06954964,11.64486736,140.285583,0
16994,33.16002111,70.54235595,76.29762294,19.05956819,120.8667678,40.07366401,66.07013934,70.82342988,43.10643077,36.27786652,39.46424688,104.2578866,50.37798398,58.49034482,71.1316712,35.93674838,61.788481,82.27477061,38.40891147,21.8648534,119.7262351,7.797527195,2.949215918,169.2532569,74.46326614,22.25634197,83.28039189,27.00848258,11.01963343,141.971884,0
16995,32.02909351,70.29385093,77.67705556,19.02141484,120.0618224,40.91676279,65.0352021,71.01540063,43.94939727,36.88450398,40.76876192,102.3467341,49.89202779,59.71410627,70.39386594,35.69291859,62.83613848,81.47094292,37.32782695,20.87353241,121.7986406,7.719056484,2.932986374,169.3479571,73.02306191,22.06608817,84.91084992,27.36816916,11.01388353,141.6179473,0
16996,31.57908416,69.98585582,78.43506002,19.0594756,119.6903053,41.2502191,65.85358757,69.83426754,44.3121449,37.20931108,41.3873605,101.4033284,49.72895416,60.4319122,69.83913364,35.69676099,63.05019412,81.25304489,36.90378912,20.13731647,122.9588944,5.458239616,2.066794175,172.4749662,72.61426611,21.65547388,85.73026001,28.54655047,11.27679013,140.1766594,0
16997,31.68472638,70.4628626,77.85241102,18.98135021,120.0846256,40.93402424,65.18174749,70.4562206,44.36203191,37.05339312,41.35333075,101.5932761,49.75736959,60.2519455,69.99068491,35.63612074,63.21361302,81.15026624,37.24316969,20.50007093,122.2567594,7.690887077,2.933627817,169.3754851,72.81968754,21.89291806,85.2873944,27.8564322,11.15065322,140.9929146,0
16998,32.37491141,69.35369909,78.2713895,19.30103794,119.6775443,41.02141777,65.43124915,70.01438277,44.55436807,37.42964793,40.56529464,102.0050574,50.50275127,59.75662907,69.74061966,35.93253109,62.61642067,81.45104824,36.20154292,20.44001501,123.3584421,5.406109267,2.097568729,172.496322,72.25163537,21.98756724,85.76079739,28.23420408,11.51235716,140.2534388,0
16999,32.27849554,68.85094436,78.8705601,19.40746321,118.4538479,42.13868888,65.3078917,70.62083107,44.07127724,36.75572869,39.97139321,103.2728781,49.6262428,59.36439207,71.00936513,35.47258848,61.93540204,82.59200948,36.16156334,20.53657782,123.3018588,5.458239616,2.066794175,172.4749662,71.77978691,21.88411821,86.33609488,28.46986681,11.45647913,140.0736541,0
17000,32.43850819,68.79687947,78.76461234,19.60302461,118.1289054,42.26807003,65.14072574,71.12545753,43.73381673,36.23362564,39.94820989,103.8181645,49.07538752,59.71311574,71.21149674,35.01190098,62.19324258,82.79485644,36.21127962,20.76027373,123.0284466,0,0,0,71.48315531,22.09850429,86.4183404,27.91845487,11.24994344,140.8316017,0
17001,32.56678961,69.01962041,78.41358998,19.68462129,118.2103086,42.10507009,65.64373427,71.00358716,43.35267857,36.11073815,40.08208585,103.807176,48.99703449,59.88967283,71.11329268,35.01832634,62.32488163,82.65679203,36.81200098,21.01009924,122.1778998,0,0,0,71.96895547,22.1637452,85.86729933,28.03552339,11.2223624,140.7421142,0
17002,32.76641644,68.89980398,78.33377958,19.64455657,118.1053407,42.25010276,64.74743307,71.35263604,43.89993089,36.24055212,39.562717,104.1967309,49.35817341,59.11085453,71.53097207,35.10561082,61.81841098,83.07597819,36.31808334,21.09660839,122.5853083,5.432996151,2.079985726,172.4870181,71.44723229,22.24229715,86.31047057,27.75853231,11.38083028,140.8606374,0
17003,32.92806141,68.84334314,78.22859545,19.68462129,118.2103086,42.10507009,66.19822744,70.21419096,43.5875816,35.78726162,39.33108309,104.8816553,49.04042994,59.22442499,71.73514507,35.04009453,61.45167987,83.5082256,36.97878434,21.13577249,121.8854432,5.476542596,2.070557672,172.4528997,72.25163537,21.98756724,85.76079739,29.08857099,11.73702467,139.1744043,0
17004,32.98198981,68.53208808,78.4859221,19.80054719,117.6768714,42.52258143,65.14072574,71.12545753,43.73381673,36.2079313,39.27457491,104.5174938,49.38137862,58.92488136,71.69374002,35.15295342,61.43204782,83.41499876,36.37787269,21.21154345,122.4105839,5.452872751,2.079557253,172.46757,71.42507472,22.21772515,86.35720013,28.40230918,11.61517877,139.982512,0
17005,32.84493872,69.10269098,78.05237029,19.61434646,118.336436,42.04921759,65.18174749,70.4562206,44.36203191,36.04709764,39.5062391,104.4466633,49.27655462,59.09343685,71.63000853,34.98103082,61.61302039,83.40594878,36.35405171,20.9351174,122.7108309,5.427585629,2.092875332,172.479539,71.43841659,22.04823726,86.51334614,28.27244772,11.67039116,140.0571611,0
17006,32.76641644,68.89980398,78.33377958,19.64455657,118.1053407,42.25010276,65.14072574,71.12545753,43.73381673,35.91372693,39.47486392,104.6114091,49.04042994,59.22442499,71.73514507,34.96072513,61.65558084,83.38369403,36.7290797,21.21034136,122.0605789,5.454668472,2.075285192,172.4700463,71.70669015,22.17101943,86.12229041,28.4250204,11.5617864,140.0131932,0
17007,32.61763799,68.70959268,78.67276934,19.75855641,117.7006835,42.5407601,65.14072574,71.12545753,43.73381673,36.07986949,39.79521649,104.124914,48.94040419,59.58598986,71.47360595,34.88151132,61.85939627,83.25909241,36.46111946,21.00999771,122.5288828,0,0,0,71.20175761,22.14441969,86.6538227,28.44753878,11.50888883,140.0435724,0
17008,32.69982469,69.45748897,77.84268634,19.64455657,118.1053407,42.25010276,64.89509049,70.79383532,44.31107418,35.83231903,39.78534602,104.382335,48.88169863,59.28095613,71.83734523,34.70385884,61.9104341,83.38570707,36.48170422,20.96022053,122.5580752,5.411522579,2.08465954,172.5038179,71.22105448,22.10477434,86.67417118,27.64365565,11.4082343,140.94811,0
17009,32.6758103,68.94400953,78.38018017,19.67511426,117.7479846,42.57690117,65.01810297,70.95959571,44.02230132,35.82893988,39.50849116,104.662569,48.82884111,59.16777464,72.00338425,34.77539147,61.57591825,83.64869029,36.46111946,21.00999771,122.5288828,5.436569231,2.07148162,172.4919491,71.24028285,22.06527164,86.69444551,28.31789347,11.56343139,140.1186751,0
17010,32.79049,69.41313253,77.79637747,19.52959499,118.5122693,41.95813572,65.41422467,70.73122451,43.85455083,35.66570889,39.46320566,104.8710855,48.93103624,59.09994248,71.96902128,34.79484932,61.53322525,83.67192543,36.8743376,21.12278606,122.0028763,0,0,0,71.7435258,22.02730173,86.22917247,27.86340385,11.37938262,140.7572135,0
17011,32.85753402,68.85535188,78.2871141,19.64455657,118.1053407,42.25010276,65.01810297,70.95959571,44.02230132,35.87208482,39.29749758,104.8304176,49.09006686,59.04384737,71.86608578,34.90723187,61.51403153,83.5787366,36.41967884,21.11027955,122.4700416,5.432996151,2.079985726,172.4870181,71.46386407,22.13810119,86.39803474,28.29526755,11.61666188,140.0880706,0
17012,32.77634427,69.66363362,77.56002211,19.53105873,118.3837214,42.08521991,65.05523691,70.2916799,44.65308319,35.71273622,39.52892268,104.7583411,48.95194726,58.91246636,72.13558639,34.6945411,61.3786147,83.9268442,36.68790134,20.98622028,122.3258784,5.409724963,2.088944681,172.5013304,71.23166864,21.93573426,86.83259711,28.15513887,11.69854171,140.1463194,0
17013,32.67015732,69.96156867,77.36827401,19.60535209,117.8691187,42.52552916,64.53540519,71.13046304,44.33413177,34.98192149,39.5409186,105.4771599,48.04256793,59.05900344,72.89842863,34.07321488,61.63087031,84.29591481,36.85346796,21.17316106,121.973371,5.431199469,2.084264356,172.4845362,70.93439006,22.08541498,86.98019497,27.15719489,11.27047887,141.5723262,0
17014,32.78663146,68.8673221,78.34604644,19.75982431,117.570253,42.66992272,65.43366678,70.78551691,43.78081631,35.71808156,39.4159706,104.8659478,48.74350826,59.14982911,72.10666262,34.76777385,61.47819133,83.75403482,36.64626528,21.08679283,122.2669419,5.474747863,2.074823104,172.450429,71.43841659,22.04823726,86.51334614,28.52187784,11.58671439,139.8914078,0
17015,32.69547566,68.91178985,78.39273449,19.75982431,117.570253,42.66992272,65.43366678,70.78551691,43.78081631,35.75994181,39.59497294,104.6450853,48.69444069,59.33179481,71.9737645,34.75532984,61.65235115,83.592319,36.66712913,21.0363839,122.296487,5.474747863,2.074823104,172.450429,71.43841659,22.04823726,86.51334614,28.53325185,11.55999973,139.9067484,0
17016,32.75349379,69.14736022,78.09914599,19.60426708,117.9994723,42.39626058,65.55906987,70.95028384,43.49064629,35.6706569,39.35036629,104.9789768,48.82087999,58.97454652,72.20457349,34.88079957,61.45913138,83.66006905,36.95781968,21.18634286,121.8558375,5.498621643,2.065802894,172.4355755,71.96761987,22.03457692,85.99780322,28.08759285,11.34978469,140.5626225,0
17017,32.59132444,69.20501219,78.20366337,19.49086837,118.2777997,42.23133191,64.6568262,71.30000059,44.04317321,35.79749287,39.49528984,104.7072173,48.90283527,59.09385399,72.00331074,34.85524619,61.80652085,83.33823296,36.54294452,21.0734348,122.3836207,7.71651393,2.939029108,169.344457,71.68553688,22.14622907,86.16823404,27.85225244,11.40563335,140.7421142,0
17018,32.81095088,69.3830321,77.80601703,19.53105873,118.3837214,42.08521991,64.76259788,71.41084529,43.82655683,35.6706569,39.35036629,104.9789768,48.95194726,58.91246636,72.13558639,34.86816988,61.63279832,83.49903181,36.99489639,21.41046552,121.5946381,7.71651393,2.939029108,169.344457,71.93005286,22.24345672,85.82649042,27.84105326,11.43200706,140.7269397,0
17019,32.71973498,69.42765259,77.85261243,19.61434646,118.336436,42.04921759,65.15819946,71.18217057,43.65962996,35.80103497,39.77379543,104.4251696,48.90647807,59.38961121,71.70391072,34.86202292,61.93850053,83.19947655,37.14155131,21.32182363,121.5366251,5.471137894,2.083407582,172.4454545,71.90999748,22.21891548,85.87108704,27.96935547,11.37779748,140.652847,0
17020,32.81095088,69.3830321,77.80601703,19.53105873,118.3837214,42.08521991,65.15819946,71.18217057,43.65962996,35.6706569,39.35036629,104.9789768,48.95194726,58.91246636,72.13558639,34.93469339,61.60155613,83.46375047,37.12039778,21.37284959,121.5067526,7.747505283,2.932312935,169.3201818,72.193074,22.1711674,85.6357586,27.95816191,11.40412831,140.6377098,0
17021,32.81095088,69.3830321,77.80601703,19.61434646,118.336436,42.04921759,65.15819946,71.18217057,43.65962996,35.75994181,39.59497294,104.6450853,48.95646773,59.20736493,71.83616734,34.87524716,61.76420399,83.36054885,37.12039778,21.37284959,121.5067526,5.471137894,2.083407582,172.4454545,71.90999748,22.21891548,85.87108704,27.95816191,11.40412831,140.6377098,0
17022,32.90268441,69.33816108,77.75915451,19.61434646,118.336436,42.04921759,65.15819946,71.18217057,43.65962996,35.71808156,39.4159706,104.8659478,49.00620091,59.02525667,71.96854242,34.88817669,61.58996453,83.52185878,37.09915075,21.42412538,121.4767239,5.471137894,2.083407582,172.4454545,71.90999748,22.21891548,85.87108704,27.94692022,11.43058287,140.6224969,0
17023,32.86784586,69.61881272,77.51334142,19.61434646,118.336436,42.04921759,65.15819946,71.18217057,43.65962996,35.59581921,39.54933092,104.8548499,48.84599517,59.08151642,72.07248841,34.76215459,61.78424084,83.45360457,37.12039778,21.37284959,121.5067526,5.471137894,2.083407582,172.4454545,71.90999748,22.21891548,85.87108704,27.38533309,11.21608004,141.3985869,0
17024,32.95986746,69.57373964,77.4663929,19.57261274,118.3601326,42.06725467,64.76259788,71.41084529,43.82655683,35.59065359,39.27035597,105.1389904,48.97251028,58.72404777,72.30344195,34.82162422,61.62121658,83.5571592,36.97365279,21.46179195,121.5645553,7.71396171,2.94509711,169.3409412,71.910497,22.28352934,85.80597366,27.25965761,11.26946261,141.4708798,0
17025,32.88787356,70.13595181,76.97617464,19.61434646,118.336436,42.04921759,65.15819946,71.18217057,43.65962996,35.14606873,39.5891595,105.2647718,48.41418876,59.06545691,72.52035433,34.4351871,61.66674786,83.89806504,37.71287111,21.61541535,120.6717135,5.471137894,2.083407582,172.4454545,71.90999748,22.21891548,85.87108704,27.37427795,11.24213543,141.3835866,0
17026,32.95986746,69.57373964,77.4663929,19.61434646,118.336436,42.04921759,65.15819946,71.18217057,43.65962996,35.55333413,39.3696111,105.0770548,48.89516388,58.8991011,72.20573502,34.77489842,61.60950589,83.61559569,37.09915075,21.42412538,121.4767239,5.471137894,2.083407582,172.4454545,71.90999748,22.21891548,85.87108704,27.37427795,11.24213543,141.3835866,0
17027,32.95986746,69.57373964,77.4663929,19.57261274,118.3601326,42.06725467,65.15819946,71.18217057,43.65962996,35.59065359,39.27035597,105.1389904,48.97251028,58.72404777,72.30344195,34.83416259,61.44704486,83.71879254,37.09915075,21.42412538,121.4767239,5.472946309,2.079106369,172.4479473,71.92952905,22.17889091,85.89158005,27.37427795,11.24213543,141.3835866,0
17028,32.95986746,69.57373964,77.4663929,19.49793393,118.746915,41.75515105,65.15819946,71.18217057,43.65962996,35.75544871,39.3167757,104.9277756,49.21628376,58.78728942,71.99642682,35.00147598,61.57019602,83.428328,37.09915075,21.42412538,121.4767239,5.471137894,2.083407582,172.4454545,72.17354943,22.21114036,85.61531021,27.37427795,11.24213543,141.3835866,0
17029,33.26335214,68.94079426,77.79585359,19.69427016,118.5453815,41.76034836,65.64373427,71.00358716,43.35267857,35.74964376,39.03989147,105.2104648,49.32689675,58.91220728,71.76089597,35.07331092,61.2353461,83.69134299,37.23707788,21.66238325,121.1005389,0,0,0,72.17286765,22.27565039,85.55148196,28.49898288,11.64052063,139.8604965,0
17030,33.11176589,68.75372516,78.13450894,19.76833094,118.1627581,42.068911,66.19822744,70.21419096,43.5875816,35.6278036,39.17162544,105.200571,48.98459923,59.21310212,71.80229865,34.94741809,61.42787711,83.6247048,36.93676239,21.23716076,121.8260768,5.472946309,2.079106369,172.4479473,72.21298286,22.06669616,85.72032098,29.06542262,11.79132261,139.1432548,0
17031,32.42921691,69.26241587,78.30836722,19.36809558,118.2176211,42.41428333,64.94550446,70.9602722,44.09422333,35.83487346,39.39613283,104.7689937,48.89779351,58.80036338,72.30184312,34.87325736,61.3291154,83.79762724,36.49869517,20.84825124,122.6530536,5.478330546,2.066309961,172.4553595,71.49270004,21.86473779,86.64256217,27.96935547,11.37779748,140.652847,0
17032,32.84493872,69.10269098,78.05237029,19.71788858,117.5940151,42.68809631,64.76259788,71.41084529,43.82655683,35.59065359,39.27035597,105.1389904,48.70995228,58.84822609,72.44182162,34.70164232,61.50922088,83.78913681,36.68707093,21.31193054,122.0009985,7.719056484,2.932986374,169.3479571,71.42507472,22.21772515,86.35720013,27.84105326,11.43200706,140.7269397,0
17033,32.90268441,69.33816108,77.75915451,19.60426708,117.9994723,42.39626058,65.0352021,71.01540063,43.94939727,35.6278036,39.17162544,105.200571,48.91766686,58.61231487,72.47001827,34.77233285,61.17416202,84.05350513,36.81145241,21.27465028,121.9138973,5.454668472,2.075285192,172.4700463,71.46090223,22.07346356,86.46563421,27.82980599,11.45850462,140.7116894,0
17034,32.7968593,69.63457335,77.56856735,19.44954722,118.3012321,42.24922068,65.05238796,71.07179164,43.87582041,35.46279517,39.12432052,105.4128843,48.80560336,58.48537714,72.7090195,34.72545122,61.1610841,84.11346468,36.93676239,21.23716076,121.8260768,5.476542596,2.070557672,172.4528997,71.72228404,22.00204342,86.27567254,27.37427795,11.24213543,141.3835866,0
17035,32.95986746,69.57373964,77.4663929,19.53105873,118.3837214,42.08521991,66.26077801,69.60073159,44.1384904,35.46279517,39.12432052,105.4128843,48.88915268,58.60474548,72.50610184,34.80331788,60.95602948,84.24065264,37.02443583,20.97423127,122.0013329,5.474747863,2.074823104,172.450429,72.02161265,21.72133892,86.25704843,28.48746129,11.66761401,139.8449247,0
17036,32.79632244,70.18092102,77.02275654,19.53105873,118.3837214,42.08521991,66.26077801,69.60073159,44.1384904,34.93676049,39.47328816,105.5899514,48.20204479,59.00483543,72.79311978,34.32726559,61.37599424,84.29674017,37.38129576,20.97216688,121.6465374,5.474747863,2.074823104,172.450429,72.02161265,21.72133892,86.25704843,27.94692022,11.43058287,140.6224969,0
17037,32.7614648,69.91678216,77.32175303,19.57404703,118.2306135,42.19533951,65.20048208,70.5093002,44.29021772,35.06494976,39.50789912,105.4271511,48.25404937,59.12054173,72.6254089,34.2681871,61.53938753,84.19242538,37.08407246,21.14869316,121.7672344,5.44926082,2.088155039,172.4625841,71.43504969,21.98308657,86.58186374,27.81851032,11.48512692,140.6963628,0
17038,32.95986746,69.57373964,77.4663929,19.61434646,118.336436,42.04921759,65.58068178,70.22712414,44.19219408,35.71808156,39.4159706,104.8659478,49.05567646,58.84328539,72.10103815,34.83416259,61.44704486,83.71879254,36.77137681,21.04948346,122.1791397,5.44926082,2.088155039,172.4625841,71.7008175,21.97659832,86.32258418,27.81851032,11.48512692,140.6963628,0
17039,32.84493872,69.10269098,78.05237029,19.71788858,117.5940151,42.68809631,65.70924192,70.38973421,43.90102387,35.59065359,39.27035597,105.1389904,48.70995228,58.84822609,72.44182162,34.77992083,61.30408534,83.91599383,36.77137681,21.04948346,122.1791397,7.750046423,2.92627962,169.323674,71.72009724,21.93705464,86.34284812,28.51045495,11.61355439,139.8759907,0
17040,32.95986746,69.57373964,77.4663929,19.57261274,118.3601326,42.06725467,65.98494045,69.99480991,44.02024964,35.59065359,39.27035597,105.1389904,48.97251028,58.72404777,72.30344195,34.84640367,61.27292726,83.88066907,36.89742983,21.0119636,122.0906066,5.472946309,2.079106369,172.4479473,71.98475563,21.8650423,86.15020207,27.93563008,11.45716205,140.6072079,0
17041,32.75349379,69.14736022,78.09914599,19.57261274,118.3601326,42.06725467,65.70924192,70.38973421,43.90102387,35.79749287,39.49528984,104.7072173,48.98459923,59.21310212,71.80229865,34.93469339,61.60155613,83.46375047,36.79224376,20.99912492,122.2086313,5.472946309,2.079106369,172.4479473,71.96666256,21.96964759,86.06368986,28.52187784,11.58671439,139.8914078,0
17042,32.9369034,69.05777074,78.00532586,19.53105873,118.3837214,42.08521991,65.70924192,70.38973421,43.90102387,35.91495325,39.08626193,104.9987848,49.32095548,58.6204859,72.05855862,35.13203494,61.07510954,83.79285552,36.75041747,21.10008906,122.1494935,5.474747863,2.074823104,172.450429,71.98593606,21.93015356,86.08391038,28.49898288,11.64052063,139.8604965,0
17043,32.99494008,69.29303739,77.71202253,19.38052372,119.1597665,41.45970981,65.85358757,69.83426754,44.3121449,36.08009957,39.13181708,104.7880834,49.69867969,58.61822945,71.68309086,35.31299924,61.02473427,83.6622665,36.87646746,21.0625182,122.0610143,5.44926082,2.088155039,172.4625841,72.25189202,21.85778816,85.89031982,28.90830368,11.90295294,139.1887434,0
17044,32.86784586,69.61881272,77.51334142,19.53105873,118.3837214,42.08521991,65.55906987,70.95028384,43.49064629,35.83487346,39.39613283,104.7689937,49.16083151,58.67594018,72.16322831,35.06069434,61.40848082,83.53082484,37.24683687,21.33502227,121.4181409,5.496827925,2.070061638,172.4331104,72.21298286,22.06669616,85.72032098,27.50105723,11.18862164,141.3103211,0
17045,32.86784586,69.61881272,77.51334142,19.37412198,118.8172541,41.80862393,65.70924192,70.38973421,43.90102387,35.74481783,39.15349427,105.1016879,49.23746067,58.50292138,72.25961795,35.06502607,61.10648524,83.82848869,37.08407246,21.14869316,121.7672344,5.476542596,2.070557672,172.4528997,72.27105521,21.88349144,85.84545334,27.94692022,11.43058287,140.6224969,0
17046,32.86784586,69.61881272,77.51334142,19.48968324,118.407203,42.10311374,65.98494045,69.99480991,44.02024964,35.54339558,39.20502728,105.2515771,48.91766686,58.61231487,72.47001827,34.85026862,60.96962194,84.18010944,37.21127616,21.11083079,121.677893,5.476542596,2.070557672,172.4528997,72.02304613,21.78658156,86.1903723,28.49898288,11.64052063,139.8604965,0
17047,34.19674863,69.8002973,76.00295406,19.53931697,119.4434215,41.01726151,67.0011776,68.99337928,44.00544312,35.08724978,37.80049386,107.1122564,49.74124909,57.27617154,72.98257937,35.06754559,59.52071421,85.4117402,37.92676449,21.91969195,120.1535436,0,0,0,72.78643126,21.84189889,85.37166985,28.80017354,12.15774228,139.0420842,0
17048,34.67738979,70.09273381,75.2298764,19.50394635,120.6224203,39.87363331,67.93941134,67.93941134,44.12117733,35.39043615,37.88171617,106.7278477,50.56314685,57.36398465,72.0728685,35.51753822,59.81754215,84.66491963,38.14619789,21.94773422,119.9060679,0,0,0,73.77458852,21.87141993,84.35399155,28.75072757,12.27456564,138.9747068,0
17049,33.64543426,70.82617469,75.52839105,19.30103794,119.6775443,41.02141777,67.76486996,69.14016956,43.09496048,34.77902441,38.36671995,106.8542556,49.11603611,57.49665509,73.3873088,35.03136641,59.92830623,85.04032736,39.27663389,22.01737795,118.7059882,5.560728495,2.064140602,172.3751309,74.11122616,21.67769514,84.2110787,28.32372627,11.55929604,140.1169777,0
17050,32.86784586,69.61881272,77.51334142,19.22122594,119.5983034,41.18047068,68.22256329,69.63890016,42.13853655,36.40111283,39.33223636,104.2666508,50.04645133,58.5117411,71.44180757,36.23679699,61.18640861,82.5767944,38.61286515,21.3923461,119.9947887,8.003755704,2.883131217,169.1131131,75.15430638,21.68396725,83.16172637,28.92626518,11.20063942,139.8730954,0
17051,32.66256414,69.19178058,78.14565528,19.25189413,118.886642,41.86146389,68.52282424,69.23072191,42.24645384,36.22529259,39.12811888,104.6465885,49.63759842,58.41571739,71.94668419,35.93208517,60.54218886,83.52572597,38.18031627,21.01354015,120.8061436,0,0,0,74.22230783,21.35359406,84.42409811,29.53311287,11.32594864,139.1409385,0
17052,31.23684213,69.80078194,78.96237593,18.80843941,118.2710906,42.92047001,68.53310011,69.2554324,42.21146748,36.12221673,40.03526803,103.8425152,48.54839426,58.79610351,72.65550224,35.62169085,60.8851476,83.49316154,38.30097274,20.12951841,121.5695088,5.753979996,1.963798634,172.2822214,74.15715733,20.72504864,85.11779403,29.44514901,10.80772526,139.7471257,0
17053,30.02315622,71.16900927,78.80783451,18.34797319,118.2629008,43.38912602,66.79478264,71.13179511,42.07342226,35.64827157,41.16502068,103.1867078,47.31880927,59.37759884,73.3035919,34.85451294,61.73587111,83.40961595,38.75779694,19.92133447,121.3208686,0,0,0,73.45756327,20.65424135,85.88819538,27.09964875,9.752736768,143.1476145,0
17054,29.6879517,72.95115563,77.36089268,17.72819387,119.7663259,42.50548021,67.04560245,69.90766818,43.04672937,34.75896647,41.02630355,104.21473,46.72005312,58.81158456,74.46836232,34.3782558,61.19950581,84.42223839,39.68843101,19.71922968,120.5923393,5.751186704,1.918494214,172.3303191,74.14599041,20.13034697,85.72366262,26.96186021,9.822499957,143.2156398,0
17055,29.21313021,74.56174575,76.22512404,17.48078678,119.4110278,43.1081854,66.22003768,69.71475701,44.06520532,33.02177151,40.86511571,106.1131128,44.75605313,58.40317716,76.84076971,32.81510741,60.61828742,86.56660517,40.12574992,19.54033585,120.3339142,5.694101505,1.899423573,172.4064749,72.94734533,19.7495397,87.30311496,25.99956384,9.637585403,144.3628508,0
17056,29.90037383,74.77577073,75.32385544,17.69811277,119.5569054,42.74498179,67.31637205,68.71455179,43.96907616,32.16190123,40.1191669,107.7189319,44.37454309,58.07507063,77.55038629,32.41061854,60.21106877,87.37831269,40.49771218,19.80540143,119.6968864,5.68778706,1.914157314,172.3980556,73.45686254,19.77524645,86.76789101,25.94409555,9.766918732,144.2889857,0
17057,30.57046771,74.17023614,75.25929615,18.26300782,117.6119055,44.12508665,68.16584955,68.16584955,43.66830091,31.35744216,39.07670377,109.5658541,43.65446691,57.19971284,79.14582025,31.77271558,58.80813119,89.41915323,40.50644815,20.08252404,119.4110278,0,0,0,72.34240014,19.69398035,87.96361951,26.63108979,10.0989927,143.2699175,0
17103,29.9864767,75.83696904,74.17655426,16.6527071,123.1979534,40.14933954,63.55434057,74.26133733,42.1843221,34.39490541,39.71766808,105.8874265,47.72745586,56.15631349,76.11623065,35.00790629,60.62242341,84.3696703,41.75661867,21.65571937,116.587662,12.85661248,4.253570541,162.889817,76.62272092,20.98735552,82.38992356,21.20629426,8.101814972,150.6918908,0
17104,29.18209601,75.40895199,75.40895199,16.34950114,122.9893431,40.66115573,63.05630633,74.54809912,42.39559455,34.92869845,40.0385994,105.0327021,47.76033682,56.28596038,75.9537028,35.23303385,60.69026268,84.07670347,40.97984745,20.9312908,118.0888617,12.93197196,4.193535649,162.8744924,76.23904116,20.63703535,83.12392349,21.34497167,7.972876208,150.6821521,0
17105,29.21993161,75.10859581,75.67147258,16.47881261,122.9165353,40.60465209,62.56664643,75.61380077,41.8195528,35.05009726,40.34013515,104.6097676,47.79125701,56.82845764,75.38028535,35.29173996,61.23830408,83.46995596,41.2414679,21.3106121,117.44792,12.97257463,4.215260093,162.8121653,76.35394015,21.00025176,82.64580808,21.43843969,7.95228282,150.6092775,0
17106,29.25858919,75.3707054,75.3707054,16.31160436,123.7800865,39.90830914,61.78307622,76.0775051,42.13941869,35.35347376,40.42502115,104.2215051,48.29996819,56.79842624,74.90160557,35.53736238,61.66669552,82.7959421,40.96090954,21.39228354,117.6468069,14.09365445,4.65577447,161.2505711,76.53320425,21.22176591,82.24502985,20.45739865,7.725501559,151.8170998,0
17107,29.29315668,75.07485829,75.63198503,16.59190542,124.2565713,39.15152331,63.45102505,74.15025367,42.39872129,36.24689747,41.89155075,101.8615518,48.94234167,58.61884664,72.43881169,35.9626397,63.2143929,80.8229674,40.87923873,20.87782252,118.2429388,12.82018974,4.338285412,162.8415248,77.01837551,21.22506094,81.75656355,22.03763108,8.212712153,149.7496568,0
17108,27.64375874,75.60453711,76.75170416,16.17700028,125.0567561,38.76624363,61.79954829,73.44105202,44.75939969,38.18597636,44.85287338,96.96115026,49.66364082,60.91651695,69.41984222,36.35697879,65.98445578,77.65856542,38.87626967,19.08636677,122.0373636,13.74851698,4.846669023,161.404814,75.49168418,21.00018853,83.50812729,21.6707477,8.084417427,150.2448349,0
17109,27.40865951,75.4392593,77.15208119,16.37053953,124.6723702,38.95709024,61.69130326,73.16814849,45.14054824,38.36433978,45.79242863,95.84323159,49.41274351,62.06622469,68.52103179,36.13171376,66.70995341,77.15833283,38.83116081,18.91827311,122.2505661,12.43654401,4.457924879,163.1055311,74.68158268,21.06007013,84.25834718,22.95715024,8.526849138,148.5160006,0
17110,26.962389,75.36992275,77.66768825,16.37724581,124.9432164,38.67953781,62.53768846,70.42432752,47.03798402,38.89342001,47.07320859,94.0333714,49.47161016,63.5048634,67.02352644,36.05104902,67.6731358,76.27581518,37.49376016,17.62990044,124.8763394,10.96588693,4.058858842,164.9752542,73.70640994,20.52271186,85.7708782,24.68711175,9.199402323,146.1134859,0
